,title,description,price,color,gender,imageUrl,brand,composition,rayon,nylon,spandex,acrylic,polyester,cupro,modal,lyocell,cotton
102,women stretch fleece pullover long-sleeve shirt,#Fabric with a warm brushed lining and excellent stretch. #Voluminous tunic length design. #Mock neck keeps the neck area warm. #Updated longer mock neck for a sporty look.,29.9,NATURAL,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440266/item/goods_30_440266.jpg?width=380,uniqlo,"47% Polyester, 28% Acrylic, 20% Rayon, 5% Spandex",0.2,0.0,0.05,0.28,0.47,0.0,0.0,0.0,0.0
103,women cotton ribbed cropped long-sleeve cardigan,#Ribbed cotton fabric with plenty of stretch. #A cropped cardigan with a fitted feel. #Looks great when buttoned up as a Henley neck top.,19.9,DARK GRAY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/446249/item/goods_08_446249.jpg?width=380,uniqlo,"96% Cotton, 4% Spandex",0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96
104,women cotton ribbed cropped long-sleeve cardigan,#Ribbed cotton fabric with plenty of stretch. #A cropped cardigan with a fitted feel. #Looks great when buttoned up as a Henley neck top.,19.9,PINK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/446249/item/goods_10_446249.jpg?width=380,uniqlo,"96% Cotton, 4% Spandex",0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96
105,women cotton ribbed cropped long-sleeve cardigan,#Ribbed cotton fabric with plenty of stretch. #A cropped cardigan with a fitted feel. #Looks great when buttoned up as a Henley neck top.,19.9,BROWN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/446249/item/goods_34_446249.jpg?width=380,uniqlo,"96% Cotton, 4% Spandex",0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96
106,women soft knitted crew neck puff long-sleeve t-shirt,"#Fleece fabric with a distinctive soft, knit-like surface. #The voluminous sleeves are key to the design.",19.9,OFF WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439142/item/goods_01_439142.jpg?width=380,uniqlo,"95% Polyester, 5% Spandex",0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0
107,women soft knitted crew neck puff long-sleeve t-shirt,"#Fleece fabric with a distinctive soft, knit-like surface. #The voluminous sleeves are key to the design.",19.9,GRAY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439142/item/goods_03_439142.jpg?width=380,uniqlo,"95% Polyester, 5% Spandex",0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0
108,women soft knitted crew neck puff long-sleeve t-shirt,"#Fleece fabric with a distinctive soft, knit-like surface. #The voluminous sleeves are key to the design.",19.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439142/item/goods_09_439142.jpg?width=380,uniqlo,"95% Polyester, 5% Spandex",0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0
109,women soft knitted crew neck puff long-sleeve t-shirt,"#Fleece fabric with a distinctive soft, knit-like surface. #The voluminous sleeves are key to the design.",19.9,BEIGE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439142/item/goods_31_439142.jpg?width=380,uniqlo,"95% Polyester, 5% Spandex",0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0
110,women soft knitted crew neck puff long-sleeve t-shirt,"#Fleece fabric with a distinctive soft, knit-like surface. #The voluminous sleeves are key to the design.",19.9,BEIGE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439142/item/goods_32_439142.jpg?width=380,uniqlo,"95% Polyester, 5% Spandex",0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0
111,women soft knitted crew neck puff long-sleeve t-shirt,"#Fleece fabric with a distinctive soft, knit-like surface. #The voluminous sleeves are key to the design.",19.9,BLUE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439142/item/goods_65_439142.jpg?width=380,uniqlo,"95% Polyester, 5% Spandex",0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0
112,women soft knitted crew neck puff long-sleeve t-shirt,"#Fleece fabric with a distinctive soft, knit-like surface. #The voluminous sleeves are key to the design.",19.9,PURPLE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439142/item/goods_78_439142.jpg?width=380,uniqlo,"95% Polyester, 5% Spandex",0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0
113,women smooth cotton dolman 3/4-sleeve t-shirt,#Cotton fabric with a soft feel. #Relaxed cut that looks stylish just on its own. #Dolman sleeves add a sense of volume. #Longer hem at the back for easy pairing with all kinds of bottoms. #Ribbed cuffs let you roll up the sleeves for added volume. #Non-clingy dolman sleeves help you feel cool.,19.9,WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441832/item/goods_00_441832.jpg?width=380,uniqlo,"Body: 100% Cotton/ Rib: 65% Cotton, 35% Polyester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
114,women smooth cotton dolman 3/4-sleeve t-shirt,#Cotton fabric with a soft feel. #Relaxed cut that looks stylish just on its own. #Dolman sleeves add a sense of volume. #Longer hem at the back for easy pairing with all kinds of bottoms. #Ribbed cuffs let you roll up the sleeves for added volume. #Non-clingy dolman sleeves help you feel cool.,19.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441832/item/goods_09_441832.jpg?width=380,uniqlo,"Body: 100% Cotton/ Rib: 65% Cotton, 35% Polyester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115,women smooth cotton dolman 3/4-sleeve t-shirt,#Cotton fabric with a soft feel. #Relaxed cut that looks stylish just on its own. #Dolman sleeves add a sense of volume. #Longer hem at the back for easy pairing with all kinds of bottoms. #Ribbed cuffs let you roll up the sleeves for added volume. #Non-clingy dolman sleeves help you feel cool.,19.9,LIGHT ORANGE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441832/item/goods_21_441832.jpg?width=380,uniqlo,"Body: 100% Cotton/ Rib: 65% Cotton, 35% Polyester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
116,women cotton ribbed long-sleeve cropped cardigan,#Ribbed cotton fabric with plenty of stretch. #Fitted cut with an on-trend cropped length. #Looks great when buttoned up as a Henley neck top.,19.9,OFF WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440747/item/goods_01_440747.jpg?width=380,uniqlo,"96% Cotton, 4% Spandex",0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96
117,women cotton ribbed long-sleeve cropped cardigan,#Ribbed cotton fabric with plenty of stretch. #Fitted cut with an on-trend cropped length. #Looks great when buttoned up as a Henley neck top.,19.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440747/item/goods_09_440747.jpg?width=380,uniqlo,"96% Cotton, 4% Spandex",0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96
118,women cotton ribbed long-sleeve cropped cardigan,#Ribbed cotton fabric with plenty of stretch. #Fitted cut with an on-trend cropped length. #Looks great when buttoned up as a Henley neck top.,19.9,OLIVE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440747/item/goods_56_440747.jpg?width=380,uniqlo,"96% Cotton, 4% Spandex",0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96
119,women cotton ribbed long-sleeve cropped cardigan,#Ribbed cotton fabric with plenty of stretch. #Fitted cut with an on-trend cropped length. #Looks great when buttoned up as a Henley neck top.,19.9,BLUE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440747/item/goods_63_440747.jpg?width=380,uniqlo,"96% Cotton, 4% Spandex",0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96
120,women drape crew neck short-sleeve t-shirt,"#In response to customer feedback, we used a thicker thread for the white color so that it is not see through. #Used modal material that is thin and sheer, while being lightweight and drapey.#It has a supple texture that looks elegant, so it can be styled in various ways, on its own or with a jacket over it. #A roomy silhouette that has a relaxed feel.",9.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/422722/item/goods_09_422722.jpg?width=380,uniqlo,"55% Polyester, 45% Modal",0.0,0.0,0.0,0.0,0.55,0.0,0.45,0.0,0.0
121,women drape crew neck short-sleeve t-shirt,"#In response to customer feedback, we used a thicker thread for the white color so that it is not see through. #Used modal material that is thin and sheer, while being lightweight and drapey.#It has a supple texture that looks elegant, so it can be styled in various ways, on its own or with a jacket over it. #A roomy silhouette that has a relaxed feel.",9.9,NAVY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/422722/item/goods_69_422722.jpg?width=380,uniqlo,"55% Polyester, 45% Modal",0.0,0.0,0.0,0.0,0.55,0.0,0.45,0.0,0.0
122,women drape crew neck short-sleeve t-shirt,"#?This item is made of a fabric that has elegant sheen, a smooth texture, and a charming drape.",9.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441879/item/goods_09_441879.jpg?width=380,uniqlo,"55% Polyester, 45% Modal",0.0,0.0,0.0,0.0,0.55,0.0,0.45,0.0,0.0
123,women drape crew neck short-sleeve t-shirt,"#?This item is made of a fabric that has elegant sheen, a smooth texture, and a charming drape.",9.9,BROWN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441879/item/goods_34_441879.jpg?width=380,uniqlo,"55% Polyester, 45% Modal",0.0,0.0,0.0,0.0,0.55,0.0,0.45,0.0,0.0
124,women drape crew neck short-sleeve t-shirt,"#?This item is made of a fabric that has elegant sheen, a smooth texture, and a charming drape.",9.9,BLUE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441879/item/goods_63_441879.jpg?width=380,uniqlo,"55% Polyester, 45% Modal",0.0,0.0,0.0,0.0,0.55,0.0,0.45,0.0,0.0
125,women AIRism cotton oversized sleeveless t-shirt (mame kurogouchi),"#A collaboration item with Mame Kurogouchi, a Japanese fashion brand whose beauty of design to enhance every woman's body is attracting attention all over the world.#Made with smooth AIRism cotton. #Textured fabric. #Cool Touch function. #Oversized with a laid-back feel. #Spacious armholes, great for layering with innerwear.",7.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440426/item/goods_09_440426.jpg?width=380,uniqlo,"Body: 65% Cotton, 29% Polyester, 6% Spandex/ Rib: 65% Cotton, 35% Polyester",0.0,0.0,0.06,0.0,0.29,0.0,0.0,0.0,0.65
126,women drape crew neck short-sleeve t-shirt,"#?This item is made of a fabric that has elegant sheen, a smooth texture, and a charming drape.#Wrinkle-resistant and quick-drying for easy care. #?The moderately loose fit and long French sleeves naturally keep you covered.",9.9,PINK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/437618/item/goods_11_437618.jpg?width=380,uniqlo,"55% Polyester, 45% Modal",0.0,0.0,0.0,0.0,0.55,0.0,0.45,0.0,0.0
127,women drape crew neck short-sleeve t-shirt,"#?This item is made of a fabric that has elegant sheen, a smooth texture, and a charming drape.#Wrinkle-resistant and quick-drying for easy care. #?The moderately loose fit and long French sleeves naturally keep you covered.",9.9,NATURAL,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/437618/item/goods_30_437618.jpg?width=380,uniqlo,"55% Polyester, 45% Modal",0.0,0.0,0.0,0.0,0.55,0.0,0.45,0.0,0.0
128,women drape crew neck short-sleeve t-shirt,"#?This item is made of a fabric that has elegant sheen, a smooth texture, and a charming drape.#Wrinkle-resistant and quick-drying for easy care. #?The moderately loose fit and long French sleeves naturally keep you covered.",9.9,BLUE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/437618/item/goods_63_437618.jpg?width=380,uniqlo,"55% Polyester, 45% Modal",0.0,0.0,0.0,0.0,0.55,0.0,0.45,0.0,0.0
129,women drape crew neck short-sleeve t-shirt,"#?This item is made of a fabric that has elegant sheen, a smooth texture, and a charming drape.#Wrinkle-resistant and quick-drying for easy care. #?The moderately loose fit and long French sleeves naturally keep you covered.",9.9,LIGHT PURPLE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/437618/item/goods_70_437618.jpg?width=380,uniqlo,"55% Polyester, 45% Modal",0.0,0.0,0.0,0.0,0.55,0.0,0.45,0.0,0.0
130,women HEATTECH sleeveless bra top,"#Includes moisture-wicking, DRY technology, odor control, and anti-static features. #Stretchy and shape-retaining fabric.#We've updated the lower chest band to a hem design at the back to provide support and keep the cups in place, as well as keeping the sides and back looking sleek. #Reduced compression for a more comfortable fit. #Neckline and armhole seams stay hidden. #Soft cups create a natural, flattering shape and stay hidden under outer layers. #Sleeves designed to stay invisible under an outer layer.#Updated with DRY technology for a stay-fresh feel.",24.9,OFF WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439532/item/goods_01_439532.jpg?width=380,uniqlo,"Shell: 38% Polyester, 32% Acrylic, 21% Rayon, 9% Spandex/ Lining: 66% Nylon, 34% Spandex",0.21,0.0,0.09,0.32,0.38,0.0,0.0,0.0,0.0
131,women HEATTECH sleeveless bra top,"#Includes moisture-wicking, DRY technology, odor control, and anti-static features. #Stretchy and shape-retaining fabric.#We've updated the lower chest band to a hem design at the back to provide support and keep the cups in place, as well as keeping the sides and back looking sleek. #Reduced compression for a more comfortable fit. #Neckline and armhole seams stay hidden. #Soft cups create a natural, flattering shape and stay hidden under outer layers. #Sleeves designed to stay invisible under an outer layer.#Updated with DRY technology for a stay-fresh feel.",24.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439532/item/goods_09_439532.jpg?width=380,uniqlo,"Shell: 38% Polyester, 32% Acrylic, 21% Rayon, 9% Spandex/ Lining: 66% Nylon, 34% Spandex",0.21,0.0,0.09,0.32,0.38,0.0,0.0,0.0,0.0
132,women HEATTECH sleeveless bra top,"#Includes moisture-wicking, DRY technology, odor control, and anti-static features. #Stretchy and shape-retaining fabric.#We've updated the lower chest band to a hem design at the back to provide support and keep the cups in place, as well as keeping the sides and back looking sleek. #Reduced compression for a more comfortable fit. #Neckline and armhole seams stay hidden. #Soft cups create a natural, flattering shape and stay hidden under outer layers. #Sleeves designed to stay invisible under an outer layer.#Updated with DRY technology for a stay-fresh feel.",24.9,PURPLE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439532/item/goods_78_439532.jpg?width=380,uniqlo,"Shell: 38% Polyester, 32% Acrylic, 21% Rayon, 9% Spandex/ Lining: 66% Nylon, 34% Spandex",0.21,0.0,0.09,0.32,0.38,0.0,0.0,0.0,0.0
133,women AIRism sleeveless bra top,"#Many comfortable features, such as DRY technology, Cool Touch, moisture-wicking, odor-controlling, and deodorizing features. #Stretch fabric is smooth and comfortable against the skin. #Changed the inner back portion from an underband to a seamless design. Updated so that the sides and back look sleek, and the cups stay put and provide full support. #Clean appearance with neckline and armhole seams that stay hidden. #Soft cups that do not show from under your outerwear and create a flattering neckline while maintaining your natural body shape. #The wide opening around the neck makes wearing low-cut tops a breeze.",24.9,WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432473/item/goods_00_432473.jpg?width=380,uniqlo,"Shell: 62% Polyester, 29% Cupro, 9% Spandex/ Lining: 64% Nylon, 36% Spandex",0.0,0.0,0.09,0.0,0.62,0.29,0.0,0.0,0.0
134,women AIRism sleeveless bra top,"#Many comfortable features, such as DRY technology, Cool Touch, moisture-wicking, odor-controlling, and deodorizing features. #Stretch fabric is smooth and comfortable against the skin. #Changed the inner back portion from an underband to a seamless design. Updated so that the sides and back look sleek, and the cups stay put and provide full support. #Clean appearance with neckline and armhole seams that stay hidden. #Soft cups that do not show from under your outerwear and create a flattering neckline while maintaining your natural body shape. #The wide opening around the neck makes wearing low-cut tops a breeze.",24.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432473/item/goods_09_432473.jpg?width=380,uniqlo,"Shell: 62% Polyester, 29% Cupro, 9% Spandex/ Lining: 64% Nylon, 36% Spandex",0.0,0.0,0.09,0.0,0.62,0.29,0.0,0.0,0.0
135,women AIRism sleeveless bra top,"#Many comfortable features, such as DRY technology, Cool Touch, moisture-wicking, odor-controlling, and deodorizing features. #Stretch fabric is smooth and comfortable against the skin. #Changed the inner back portion from an underband to a seamless design. Updated so that the sides and back look sleek, and the cups stay put and provide full support. #Clean appearance with neckline and armhole seams that stay hidden. #Soft cups that do not show from under your outerwear and create a flattering neckline while maintaining your natural body shape. #The wide opening around the neck makes wearing low-cut tops a breeze.",24.9,BROWN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432473/item/goods_34_432473.jpg?width=380,uniqlo,"Shell: 62% Polyester, 29% Cupro, 9% Spandex/ Lining: 64% Nylon, 36% Spandex",0.0,0.0,0.09,0.0,0.62,0.29,0.0,0.0,0.0
136,women AIRism sleeveless bra top,"#Many comfortable features, such as DRY technology, Cool Touch, moisture-wicking, odor-controlling, and deodorizing features. #Stretch fabric is smooth and comfortable against the skin. #Changed the inner back portion from an underband to a seamless design. Updated so that the sides and back look sleek, and the cups stay put and provide full support. #Clean appearance with neckline and armhole seams that stay hidden. #Soft cups that do not show from under your outerwear and create a flattering neckline while maintaining your natural body shape. #The wide opening around the neck makes wearing low-cut tops a breeze.",24.9,BROWN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432473/item/goods_36_432473.jpg?width=380,uniqlo,"Shell: 62% Polyester, 29% Cupro, 9% Spandex/ Lining: 64% Nylon, 36% Spandex",0.0,0.0,0.09,0.0,0.62,0.29,0.0,0.0,0.0
137,women AIRism sleeveless bra top,"#Many comfortable features, such as DRY technology, Cool Touch, moisture-wicking, odor-controlling, and deodorizing features. #Stretch fabric is smooth and comfortable against the skin. #Changed the inner back portion from an underband to a seamless design. Updated so that the sides and back look sleek, and the cups stay put and provide full support. #Clean appearance with neckline and armhole seams that stay hidden. #Soft cups that do not show from under your outerwear and create a flattering neckline while maintaining your natural body shape. #The wide opening around the neck makes wearing low-cut tops a breeze.",24.9,GREEN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432473/item/goods_51_432473.jpg?width=380,uniqlo,"Shell: 62% Polyester, 29% Cupro, 9% Spandex/ Lining: 64% Nylon, 36% Spandex",0.0,0.0,0.09,0.0,0.62,0.29,0.0,0.0,0.0
138,women AIRism sleeveless bra top,"#Many comfortable features, such as DRY technology, Cool Touch, moisture-wicking, odor-controlling, and deodorizing features. #Stretch fabric is smooth and comfortable against the skin. #Changed the inner back portion from an underband to a seamless design. Updated so that the sides and back look sleek, and the cups stay put and provide full support. #Clean appearance with neckline and armhole seams that stay hidden. #Soft cups that do not show from under your outerwear and create a flattering neckline while maintaining your natural body shape. #The wide opening around the neck makes wearing low-cut tops a breeze.",24.9,LIGHT BLUE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432473/item/goods_60_432473.jpg?width=380,uniqlo,"Shell: 62% Polyester, 29% Cupro, 9% Spandex/ Lining: 64% Nylon, 36% Spandex",0.0,0.0,0.09,0.0,0.62,0.29,0.0,0.0,0.0
139,women cotton sleeveless top,"#Cotton fabric. #A classic, simple tank top.",9.9,WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439034/item/goods_00_439034.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140,women cotton sleeveless top,"#Cotton fabric. #A classic, simple tank top.",9.9,GRAY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439034/item/goods_03_439034.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
141,women cotton sleeveless top,"#Cotton fabric. #A classic, simple tank top.",9.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439034/item/goods_09_439034.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
142,women cotton modal lace sleeveless top,#Made with a cotton-rayon blend. #Tank top with wider shoulders and lace detail from shoulders to chest.,9.9,OFF WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440118/item/goods_01_440118.jpg?width=380,uniqlo,"Body: 48% Cotton, 48% Modal, 4% Spandex/ Lace: 84% Nylon, 16% Spandex",0.0,0.0,0.04,0.0,0.0,0.0,0.48,0.0,0.48
143,women cotton modal lace sleeveless top,#Made with a cotton-rayon blend. #Tank top with wider shoulders and lace detail from shoulders to chest.,9.9,BLACK,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440118/item/goods_09_440118.jpg?width=380,uniqlo,"Body: 48% Cotton, 48% Modal, 4% Spandex/ Lace: 84% Nylon, 16% Spandex",0.0,0.0,0.04,0.0,0.0,0.0,0.48,0.0,0.48
144,women cotton modal lace sleeveless top,#Made with a cotton-rayon blend. #Tank top with wider shoulders and lace detail from shoulders to chest.,9.9,DARK GREEN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440118/item/goods_59_440118.jpg?width=380,uniqlo,"Body: 48% Cotton, 48% Modal, 4% Spandex/ Lace: 84% Nylon, 16% Spandex",0.0,0.0,0.04,0.0,0.0,0.0,0.48,0.0,0.48
145,women cotton ribbed lace sleeveless top,#Geometric lace detail from the shoulders to the chest. #Perfect as an inner layer under sheer tops.,9.9,WINE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439033/item/goods_18_439033.jpg?width=380,uniqlo,"Body: 100% Cotton/ Lace: 91% Nylon, 9% Spandex",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
146,women cotton ribbed lace sleeveless top,#Geometric lace detail from the shoulders to the chest. #Perfect as an inner layer under sheer tops.,9.9,NATURAL,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439033/item/goods_30_439033.jpg?width=380,uniqlo,"Body: 100% Cotton/ Lace: 91% Nylon, 9% Spandex",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
147,women cotton ribbed lace sleeveless top,#Geometric lace detail from the shoulders to the chest. #Perfect as an inner layer under sheer tops.,9.9,NAVY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/439033/item/goods_69_439033.jpg?width=380,uniqlo,"Body: 100% Cotton/ Lace: 91% Nylon, 9% Spandex",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
148,women AIRism camisole,"#Added comfort features such as DRY technology, Cool Touch, moisture-wicking, odor-controlling, and deodorizing functions. #Stretch fabric is smooth and comfortable against the skin.#V-neck stays hidden under layers.#Lots of added features keep you dry and comfortable. #Even when worn under thin garments, it stays hidden for a sleek look.",14.9,BROWN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432460/item/goods_36_432460.jpg?width=380,uniqlo,"66% Nylon, 24% Cupro, 10% Spandex",0.0,0.66,0.1,0.0,0.0,0.24,0.0,0.0,0.0
149,women AIRism bra camisole,"#Many comfortable features, such as DRY technology, Cool Touch, moisture-wicking, odor-controlling, and deodorizing features. #Stretch fabric is smooth and comfortable against the skin. #Changed the inner back portion from an underband to a seamless design. Updated so that the sides and back look sleek, and the cups stay put and provide full support. #Clean appearance with neckline and armhole seams that stay hidden. #Soft cups that do not show from under your outerwear and create a flattering neckline while maintaining your natural body shape. #The wide opening around the neck makes wearing low-cut tops a breeze.",24.9,YELLOW,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432472/item/goods_41_432472.jpg?width=380,uniqlo,"Shell: 62% Polyester, 29% Cupro, 9% Spandex/ Lining: 64% Nylon, 36% Spandex",0.0,0.0,0.09,0.0,0.62,0.29,0.0,0.0,0.0
150,women AIRism bra camisole,"#Many comfortable features, such as DRY technology, Cool Touch, moisture-wicking, odor-controlling, and deodorizing features. #Stretch fabric is smooth and comfortable against the skin. #Changed the inner back portion from an underband to a seamless design. Updated so that the sides and back look sleek, and the cups stay put and provide full support. #Clean appearance with neckline and armhole seams that stay hidden. #Soft cups that do not show from under your outerwear and create a flattering neckline while maintaining your natural body shape. #The wide opening around the neck makes wearing low-cut tops a breeze.",24.9,PURPLE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432472/item/goods_71_432472.jpg?width=380,uniqlo,"Shell: 62% Polyester, 29% Cupro, 9% Spandex/ Lining: 64% Nylon, 36% Spandex",0.0,0.0,0.09,0.0,0.62,0.29,0.0,0.0,0.0
151,women cotton ribbed lace sleeveless top,#Casual cotton ribbed fabric.#Carefully designed floral lace from the shoulders to the chest. #Perfect to wear as an inner layer under sheer tops.,9.9,WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/435202/item/goods_00_435202.jpg?width=380,uniqlo,"Body: 100% Cotton/ Lace: 91% Nylon, 9% Spandex",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
152,women cotton ribbed lace sleeveless top,#Casual cotton ribbed fabric.#Carefully designed floral lace from the shoulders to the chest. #Perfect to wear as an inner layer under sheer tops.,9.9,GREEN,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/435202/item/goods_51_435202.jpg?width=380,uniqlo,"Body: 100% Cotton/ Lace: 91% Nylon, 9% Spandex",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
153,women cotton ribbed lace sleeveless top,#Casual cotton ribbed fabric.#Carefully designed floral lace from the shoulders to the chest. #Perfect to wear as an inner layer under sheer tops.,9.9,BLUE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/435202/item/goods_64_435202.jpg?width=380,uniqlo,"Body: 100% Cotton/ Lace: 91% Nylon, 9% Spandex",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,women cotton modal ribbed lace camisole,#Added lace for a flattering look. #Carefully designed details including delicate and narrow tape. #Perfect to wear as an inner layer under sheer tops.,9.9,WHITE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432866/item/goods_00_432866.jpg?width=380,uniqlo,"Body: 48% Modal, 47% Cotton, 5% Spandex/ Lace: 82% Nylon, 18% Spandex",0.0,0.0,0.05,0.0,0.0,0.0,0.48,0.0,0.47
155,women cotton modal ribbed lace camisole,#Added lace for a flattering look. #Carefully designed details including delicate and narrow tape. #Perfect to wear as an inner layer under sheer tops.,9.9,NAVY,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432866/item/goods_69_432866.jpg?width=380,uniqlo,"Body: 48% Modal, 47% Cotton, 5% Spandex/ Lace: 82% Nylon, 18% Spandex",0.0,0.0,0.05,0.0,0.0,0.0,0.48,0.0,0.47
156,women cotton modal ribbed lace camisole,#Added lace for a flattering look. #Carefully designed details including delicate and narrow tape. #Perfect to wear as an inner layer under sheer tops.,9.9,PURPLE,women,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/432866/item/goods_71_432866.jpg?width=380,uniqlo,"Body: 48% Modal, 47% Cotton, 5% Spandex/ Lace: 82% Nylon, 18% Spandex",0.0,0.0,0.05,0.0,0.0,0.0,0.48,0.0,0.47
